# RBT-102 structural carriage -- runs/RBT-90/forage-805

seed 805; state.json season 600 of 600; fauna: conventional (fixed_body 'pioneer'); window seasons 300-599
genomes saved at birth: 1286; living names without a genome: 0

## Positive control (before any number)

  20 window genomes (seed 102); installs ((1.0, 1.0), (8.0, -1.0)) (w, sign)
  installed motif detected 40 of 40; install invalid 0; bare genomes carrying 0 of 20
  positive control: PASSED

## Carriage per season (living conventional fauna)

| season | alive | carriers | fraction | mean depth |
| 444 | 60 | 0 | 0.0000 | 14.2 |
| 445 | 60 | 0 | 0.0000 | 14.2 |
| 446 | 60 | 0 | 0.0000 | 14.6 |
| 447 | 60 | 0 | 0.0000 | 14.6 |
| 448 | 60 | 0 | 0.0000 | 14.7 |
| 449 | 60 | 0 | 0.0000 | 14.7 |
| 450 | 60 | 0 | 0.0000 | 14.7 |
| 451 | 60 | 0 | 0.0000 | 14.7 |
| 452 | 60 | 0 | 0.0000 | 14.8 |
| 453 | 60 | 0 | 0.0000 | 15.1 |
| 454 | 60 | 0 | 0.0000 | 15.0 |
| 455 | 60 | 0 | 0.0000 | 15.0 |
| 456 | 60 | 0 | 0.0000 | 14.9 |
| 457 | 60 | 0 | 0.0000 | 14.9 |
| 458 | 60 | 0 | 0.0000 | 15.0 |
| 459 | 60 | 0 | 0.0000 | 15.3 |
| 460 | 60 | 0 | 0.0000 | 15.2 |
| 461 | 60 | 0 | 0.0000 | 15.3 |
| 462 | 60 | 0 | 0.0000 | 15.4 |
| 463 | 60 | 0 | 0.0000 | 15.4 |
| 464 | 60 | 0 | 0.0000 | 15.6 |
